video_id,yt_url,label,in/out,segment_start,segment_end
yR3f,https://www.youtube.com/watch?v=xyJzXPyXbdI,1245,'in'
sWYk,https://www.youtube.com/watch?v=asdZTDmySXs,1058,'in',70,75
ZzSn,https://www.youtube.com/watch?v=zSRLRFyxYmw,380,'in',50,55
iIjR,https://www.youtube.com/watch?v=A4R0F5DdvhE,88,'out'
mDuL,https://www.youtube.com/watch?v=_sTBGnhMl6w,161,'in'
H3Xz,https://www.youtube.com/watch?v=rvkr3Z37R0U,184,'in'
b9GO,https://www.youtube.com/watch?v=V9xuIyWqKZk,406,'in'
feeO,https://www.youtube.com/watch?v=DMr6TlfXGKE,88,'out'
wkae,https://www.youtube.com/watch?v=0HB90jEOzFc,571,'out',180,185
dwo3,https://www.youtube.com/watch?v=NYcPF8ct3yw,276,'out',125,130
oiue,,88,'out'
m7kN,https://www.youtube.com/watch?v=WFsintekeYI,161,'in'
sSfb,https://www.youtube.com/watch?v=BnZXAkGF5Q0,1058,'in'
Gn73,https://www.youtube.com/watch?v=sAw3wevw80s,419,'out'
Rsfb,https://www.youtube.com/watch?v=GI6CQxDXVjI,161,'in'
yZfU,https://www.youtube.com/watch?v=SR3K8boFUxU,307,'in'
X8zs,https://www.youtube.com/watch?v=ZvD3BUy0FVk,380,'in'
95yX,https://www.youtube.com/watch?v=nw0Lpk5mVho,571,'out'
9gEr,https://www.youtube.com/watch?v=0L4sZQUSXPo,419,'out',55,60
D9A4,https://www.youtube.com/watch?v=UYMJ8YQimmQ,1014,'out'
nV3D,https://www.youtube.com/watch?v=eGLYOIMuwzA,307,'in',120,125
Dfnk,https://www.youtube.com/watch?v=vGQ9GAdf3nM,88,'out'
jtFT,https://www.youtube.com/watch?v=uP13UOkRvHI,666,'out',80,85
5zqM,https://www.youtube.com/watch?v=Jtb8Cux-pU4,88,'out'
vhih,https://www.youtube.com/watch?v=QlxO135WcH0,161,'in'
QAAz,https://www.youtube.com/watch?v=rF0gDRysTgY,1058,'in',90,95
qmG7,https://www.youtube.com/watch?v=sURCaj2DxU8,380,'in',40,45
rCCe,https://www.youtube.com/watch?v=a59VKXGmpW8,380,'in'
TgwX,https://www.youtube.com/watch?v=esjf6W_t-8E,419,'out',170,175
sdPZ,https://www.youtube.com/watch?v=L6jDzn02Yfk,666,'out'
Ft36,,88,'out'
BR78,https://www.youtube.com/watch?v=Xomjun0FHwA,184,'in'
lus4,https://www.youtube.com/watch?v=PZQsGz8OJ4E,571,'out'
fVvx,https://www.youtube.com/watch?v=bm_zhLtkKbY,1014,'out'
k8KN,https://www.youtube.com/watch?v=oROA-enmYLY,276,'out'
Oosi,https://www.youtube.com/watch?v=BR7LiNAbH8A,248,'out'
GVDc,https://www.youtube.com/watch?v=crDzvT6ubvU,1014,'out',140,145
L0R4,https://www.youtube.com/watch?v=LNb7d_8UlyM,88,'out'
ACPp,https://www.youtube.com/watch?v=kuMYH19SWG0,161,'in'
0R6S,https://www.youtube.com/watch?v=2Bd98hjAYMw,88,'out',115,120
j8w4,https://www.youtube.com/watch?v=u-N8XGMrfm4,276,'out'
1N73,https://www.youtube.com/watch?v=NIKpoWVEJxw,307,'in'
IonW,https://www.youtube.com/watch?v=Qngcnj-sR0w,88,'out'
0tdw,https://www.youtube.com/watch?v=eNlIdFfPkvU,88,'out'
VLuD,https://www.youtube.com/watch?v=i468n6aORao,88,'out'
9lZ6,https://www.youtube.com/watch?v=1ot7Sozfn7k,161,'in'
BXw4,https://www.youtube.com/watch?v=0S18vG6l-3U,88,'out'
RVKU,https://www.youtube.com/watch?v=h_ezepR8jJE,307,'in',50,55
DsrH,https://www.youtube.com/watch?v=WHPcDjKGQ80,184,'in'
EBUA,https://www.youtube.com/watch?v=_6F3DBauYx8,307,'in'
cSEe,https://www.youtube.com/watch?v=dspUN6UvdIo,161,'in'
K9ru,https://www.youtube.com/watch?v=RymwYPCmmR4,248,'out'
HeCj,https://www.youtube.com/watch?v=xsefjvwUA0o,497,'in'
W1OV,https://www.youtube.com/watch?v=p2H8l3sdif4,291,'out'
q16f,https://www.youtube.com/watch?v=CvRu-4Dwf-8,313,'out'
FM5S,https://www.youtube.com/watch?v=GR8aeXGvaAo,161,'in'
9Ng3,https://www.youtube.com/watch?v=dbuTBJD91ts,161,'in'
ceDC,https://www.youtube.com/watch?v=22a60Nah9Os,88,'out'
BAqJ,https://www.youtube.com/watch?v=JBn9xWR-vRQ,307,'in'
jwxx,https://www.youtube.com/watch?v=sVTauUTIloE,666,'out'
uneA,https://www.youtube.com/watch?v=pn6gL4WYoNk,184,'in'
mbhl,https://www.youtube.com/watch?v=hqjOXOLNFhM,161,'in'
fw2Z,https://www.youtube.com/watch?v=FLjdgYhfSrk,419,'out'
ytfQ,https://www.youtube.com/watch?v=BUe9AIEFKWw,184,'in'
MXtU,https://www.youtube.com/watch?v=lDRCr2zELA8,276,'out'
aGR3,https://www.youtube.com/watch?v=CU3qimmkXT8,419,'out',65,70
iwwV,https://www.youtube.com/watch?v=0_3eFOR7r10,406,'in',75,80
gL4V,https://www.youtube.com/watch?v=6LJ8DulJOkw,88,'out'
e3In,https://www.youtube.com/watch?v=_F06RVXjfjU,313,'out'
hJfK,https://www.youtube.com/watch?v=iCP7JG-9JAA,571,'out'
l2Ia,https://www.youtube.com/watch?v=hLKxb1U_bY0,1014,'out',45,50
YWyh,https://www.youtube.com/watch?v=kfM6v8AcnWw,276,'out'
jv5o,https://www.youtube.com/watch?v=1ob4eGz04G4,1245,'in',70,75
nkVK,https://www.youtube.com/watch?v=4DIhrzVJoAg,88,'out'
bs4y,https://www.youtube.com/watch?v=GCCRRbmaFSk,307,'in'
OpDv,https://www.youtube.com/watch?v=KyW9YjUqUJg,1014,'out',145,150
pNuM,https://www.youtube.com/watch?v=1gg0MMxAGFo,1058,'in',135,140
HWUa,https://www.youtube.com/watch?v=0udpjqcvV-A,276,'out'
1RWp,https://www.youtube.com/watch?v=iZdIMmCdt5Q,184,'in',220,225
5Ddw,https://www.youtube.com/watch?v=IR8mvE2z-Kc,161,'in'
erV7,https://www.youtube.com/watch?v=WMiHKEgiyA0,88,'out'
3IEb,https://www.youtube.com/watch?v=qrZHr6ybpfs,184,'in'
Pmus,https://www.youtube.com/watch?v=657oHvsWypE,88,'out'
3Sus,https://www.youtube.com/watch?v=8bLw9AbwjAk,161,'in'
UEda,https://www.youtube.com/watch?v=FfjUOjeLawA,88,'out',45,50
6UA4,https://www.youtube.com/watch?v=f4v7gJiJ6Qw,291,'out'
kEDh,https://www.youtube.com/watch?v=rDiXZqLLyg0,248,'out'
uH5A,https://www.youtube.com/watch?v=v8uEqOq8OXs,666,'out'
JGKU,https://www.youtube.com/watch?v=jFzQ4Edz0CE,291,'out'
NnOS,https://www.youtube.com/watch?v=1lbSzYHxRZw,88,'out'
9qt1,https://www.youtube.com/watch?v=g6zWWQ0LRZc,666,'out'
0uuD,https://www.youtube.com/watch?v=wTf5f-DDo-Y,497,'in'
K8jF,https://www.youtube.com/watch?v=O8J-DLdvpeg,184,'in'
M09Y,https://www.youtube.com/watch?v=oEiah0gnbDU,248,'out'
YYmH,https://www.youtube.com/watch?v=naZpvBLBdX4,406,'in'
FFVK,https://www.youtube.com/watch?v=eyJk5BaWeu8,184,'in'
0Hgm,https://www.youtube.com/watch?v=qOrwbK4T9oM,380,'in',65,70
TWMw,https://www.youtube.com/watch?v=Le6eeliGu34,1058,'in',150,155
yfmp,https://www.youtube.com/watch?v=ixrRQYGSGBw,291,'out',95,100
1ghS,https://www.youtube.com/watch?v=-9p4LN11Ri4,88,'out'
jjhS,,276,'out'
zsSh,,380,'in'
urWl,https://www.youtube.com/watch?v=4jW_ieNqEds,307,'in'
M2ul,https://www.youtube.com/watch?v=VdJ-R01rqEI,307,'in'
7Z0W,https://www.youtube.com/watch?v=sN6aMSympgU,161,'in'
IMgJ,https://www.youtube.com/watch?v=4D6XTYs6QMk,419,'out'
jy7W,https://www.youtube.com/watch?v=Jx8dN50RhNQ,276,'out'
ZhiR,https://www.youtube.com/watch?v=D3_Y-8Nyaso,419,'out',60,65
f04K,https://www.youtube.com/watch?v=IskM-sXaF0I,184,'in'
JtLE,https://www.youtube.com/watch?v=VjqHYFIYkY8,161,'in'
rhf4,https://www.youtube.com/watch?v=FIczlabs7RA,307,'in'
Rw73,https://www.youtube.com/watch?v=Cm2WjX9Y0mk,184,'in'
NllN,https://www.youtube.com/watch?v=-mHsV52HbtI,307,'in'
VK3O,https://www.youtube.com/watch?v=hRThH4CsW4k,184,'in'
OeDf,https://www.youtube.com/watch?v=Hy1PzU642Js,184,'in'
DMvx,https://www.youtube.com/watch?v=FAjhWnfD7d0,1014,'out'
rJ9c,,307,'in'
mP1Z,https://www.youtube.com/watch?v=7SZiXWzRmHY,88,'out',40,45
xW8p,https://www.youtube.com/watch?v=4fPB2PFp5Do,419,'out'
8CEj,https://www.youtube.com/watch?v=D1dXD6OS4bQ,291,'out'
pwPz,https://www.youtube.com/watch?v=L5dCBr-mGZc,307,'in',120,125
gv4K,https://www.youtube.com/watch?v=skdJkSCbqho,88,'out'
bguZ,https://www.youtube.com/watch?v=CWov8SsiD-I,88,'out'
2lhE,https://www.youtube.com/watch?v=F-B8xPlyCbM,184,'in'
zQwX,https://www.youtube.com/watch?v=S7jjqzrxECk,380,'in'
gZsW,https://www.youtube.com/watch?v=kOz6QI3bS2A,380,'in'
22jw,https://www.youtube.com/watch?v=fZBvSAvTjxc,307,'in'
q495,https://www.youtube.com/watch?v=yN-YFdGCgIE,313,'out'
3iYU,https://www.youtube.com/watch?v=di99yhpekl0,406,'in'
irof,https://www.youtube.com/watch?v=VmJUTzPDv3E,1014,'out',120,125
m3C3,https://www.youtube.com/watch?v=DlsG6KDxoBo,1014,'out',140,145
OSYA,https://www.youtube.com/watch?v=Wqno-xBTWtI,3501,'in'
SI2J,https://www.youtube.com/watch?v=7hsuyDS6PnE,571,'out'
OyzB,https://www.youtube.com/watch?v=bkQZEMMVUts,161,'in'
XHRc,https://www.youtube.com/watch?v=uOLt5QUXvmA,184,'in'
dsqC,https://www.youtube.com/watch?v=PoP7FiasqdE,291,'out'
DXMe,https://www.youtube.com/watch?v=rE-Sy-3FFS4,88,'out'
UV61,https://www.youtube.com/watch?v=W03-OdJBIgA,380,'in'
20B6,https://www.youtube.com/watch?v=LMdP9cLjh3s,1058,'in',30,35
ETfo,https://www.youtube.com/watch?v=g0P9OeRPmzM,88,'out'
sDwM,https://www.youtube.com/watch?v=CBzP9lrTlag,88,'out'
jmK5,https://www.youtube.com/watch?v=799_NuXJRUE,88,'out'
mpUC,https://www.youtube.com/watch?v=9b-s7ZwGI0s,666,'out'
OeDf,https://www.youtube.com/watch?v=Hy1PzU642Js,88,'out'
iGs4,https://www.youtube.com/watch?v=O9ECLbfcYQU,184,'in'
LKf8,https://www.youtube.com/watch?v=xt1gfvCUpcU,1058,'in',215,220
xrWl,https://www.youtube.com/watch?v=oxsGtYDUzAg,161,'in'
xwzv,https://www.youtube.com/watch?v=PZcZIVBzCYM,248,'out'
HTWv,https://www.youtube.com/watch?v=SAAJpGTuXnc,248,'out'
gH6E,https://www.youtube.com/watch?v=k4q88akawPM,276,'out'
j4qe,https://www.youtube.com/watch?v=tlGK_1oCYIo,313,'out'
Zc1C,https://www.youtube.com/watch?v=wQKvUHJs7p0,161,'in'
I6Xz,https://www.youtube.com/watch?v=yZ8ZKaw3vgo,88,'out'
2UhE,,307,'in'
C78J,https://www.youtube.com/watch?v=RB-w3LLJlA4,184,'in',85,90
wjZ8,https://www.youtube.com/watch?v=9Jji3cQOVGw,88,'out'
E1IU,https://www.youtube.com/watch?v=BYCNk4gDVXo,307,'in'
LNhR,https://www.youtube.com/watch?v=bNfRczQGKKs,419,'out'
z0Gf,https://www.youtube.com/watch?v=w5zlFczTyto,248,'out',45,50
Rbko,https://www.youtube.com/watch?v=Fh4P33M4zHo,248,'out'
PhhR,https://www.youtube.com/watch?v=CBBpCRLYflA,276,'out'
bhPf,https://www.youtube.com/watch?v=mSF8Ipp6eeA,419,'out'
Bosq,https://www.youtube.com/watch?v=DrbFlRa0cXs,88,'out',75,80
gqyE,https://www.youtube.com/watch?v=n-45QjeY3YQ,380,'in',195,200
bl9T,https://www.youtube.com/watch?v=8azqloZ3oNQ,313,'out'
lgj2,https://www.youtube.com/watch?v=BEMiG7gBRb4,184,'in'
eZfG,https://www.youtube.com/watch?v=GY0iT1KXhfg,419,'out'
SJX5,https://www.youtube.com/watch?v=pxFoOYhb9qQ,88,'out'
PjbJ,https://www.youtube.com/watch?v=sDcGNxE3zmI,571,'out',115,120
N2eK,https://www.youtube.com/watch?v=s_Vd8RjSyJ4,406,'in',50,55
FyuZ,https://www.youtube.com/watch?v=F2KMmQs1Y9Y,88,'out'
LR7p,https://www.youtube.com/watch?v=rB08p_bjnqg,88,'out'
zLmc,https://www.youtube.com/watch?v=jyCn6azjkAE,291,'out'
5lkK,https://www.youtube.com/watch?v=ZqxdufRfemQ,291,'out'
9aJi,https://www.youtube.com/watch?v=jD_MBx1RJEE,291,'out',55,60
Tuul,https://www.youtube.com/watch?v=NV_Rb2ksxq0,291,'out'
ewNy,https://www.youtube.com/watch?v=FgDa_cpgHWs,291,'out'
JzPx,https://www.youtube.com/watch?v=bkEZuVp2vrI,161,'in'
MFO9,https://www.youtube.com/watch?v=_nA39U8uBV0,276,'out'
RiXy,https://www.youtube.com/watch?v=86uBJO8iOrI,88,'out'
tm1B,https://www.youtube.com/watch?v=2gRCTqSFWDc,497,'in'
49fo,https://www.youtube.com/watch?v=AsubUCGwx94,161,'in'
AsB7,https://www.youtube.com/watch?v=9q7qCNzNFUw,184,'in'
OPeT,https://www.youtube.com/watch?v=AOV7b9Ti60M,248,'out'
UEda,https://www.youtube.com/watch?v=FfjUOjeLawA,88,'out',30,35
ics4,https://www.youtube.com/watch?v=qAPJJgtQqV4,248,'out'
scsb,https://www.youtube.com/watch?v=anP2b_4qGmA,248,'out'
V87S,https://www.youtube.com/watch?v=Q-9t3w86wFA,571,'out'
F3kH,https://www.youtube.com/watch?v=rZhFaRdIVXQ,571,'out',180,185
hIvB,https://www.youtube.com/watch?v=qCcEOIu2wbg,419,'out'
LZo5,https://www.youtube.com/watch?v=D_Jq3vdolVg,313,'out'
6w9c,https://www.youtube.com/watch?v=bEQ8xkx_g3o,248,'out'
qj4K,https://www.youtube.com/watch?v=vKdb21IkNL4,666,'out'
eeIc,https://www.youtube.com/watch?v=jNs5x-xrD5M,3501,'in'
cfDf,https://www.youtube.com/watch?v=Ur2jQHAl-gc,184,'in'
kHY1,https://www.youtube.com/watch?v=3O_WuYh2VMA,1245,'in',50,55
OEAs,https://www.youtube.com/watch?v=jUmCYf_nnTg,571,'out'
2A2J,https://www.youtube.com/watch?v=6IkXBtRU4lw,406,'in'
AiBB,https://www.youtube.com/watch?v=u9czE7l8QyY,1058,'in',115,120
irof,https://www.youtube.com/watch?v=VmJUTzPDv3E,1014,'out',240,245
sQmR,https://www.youtube.com/watch?v=Pad1eAcsHho,1245,'in',120,125
Hg41,https://www.youtube.com/watch?v=zz7YRiM9g2M,313,'out'
RAOo,https://www.youtube.com/watch?v=yxmrTI49IPg,497,'in'
aT06,https://www.youtube.com/watch?v=TdbDMPYcvOs,161,'in'
jxVP,https://www.youtube.com/watch?v=0LAe0ae932w,406,'in',55,60
Qy9K,https://www.youtube.com/watch?v=wJ8kJOlVrnw,313,'out'
p9eO,https://www.youtube.com/watch?v=vqpynG66UUo,380,'in'
UK5S,https://www.youtube.com/watch?v=OmftmK7c77I,291,'out'
zb9e,https://www.youtube.com/watch?v=VCAt6BrvEZI,276,'out'
N9JC,https://www.youtube.com/watch?v=bOTHJ85uKIc,161,'in'
t3fj,https://www.youtube.com/watch?v=FeRsb3YQBtg,248,'out',80,85
n4US,https://www.youtube.com/watch?v=89JbQAA9MaE,419,'out'
XQ8V,https://www.youtube.com/watch?v=kiqTTxl3neQ,291,'out'
YO45,https://www.youtube.com/watch?v=-GaoWHuLcZk,88,'out'
Fmux,https://www.youtube.com/watch?v=LovZh7Q1NLA,88,'out'
7vY3,https://www.youtube.com/watch?v=RH_yWGAE5qU,248,'out',55,60
9sTb,https://www.youtube.com/watch?v=ZicFOvhrp_Y,313,'out'
syD8,https://www.youtube.com/watch?v=gT-HNUvqnR0,248,'out'
CAiZ,https://www.youtube.com/watch?v=8B2-rl-ulZA,571,'out'
6gOV,https://www.youtube.com/watch?v=pFBs5KFz_PM,1058,'in'
LQXy,https://www.youtube.com/watch?v=mgFRWl8SHzk,161,'in'
1xK5,https://www.youtube.com/watch?v=Ow-T6Oo-kw4,313,'out'
PWha,https://www.youtube.com/watch?v=5B1KSlbVEC8,1058,'in'
lyET,https://www.youtube.com/watch?v=IeOJqzqLMso,419,'out',55,60
sHO3,https://www.youtube.com/watch?v=a1pKZwUO8Ew,380,'in'
uBfb,https://www.youtube.com/watch?v=2pLH5hHmN7k,161,'in'
30eC,https://www.youtube.com/watch?v=fxjPJTD_gKE,419,'out'
oG9H,https://www.youtube.com/watch?v=GpzFOLEDbxc,184,'in'
hvha,https://www.youtube.com/watch?v=syqh1883Ivs,571,'out',30,35
pD0Z,https://www.youtube.com/watch?v=rJh0gvkXuQM,276,'out'
Desb,https://www.youtube.com/watch?v=Fzlsc9_nHas,88,'out'
77hX,,184,'in'
dvx4,https://www.youtube.com/watch?v=2xZ5T__T0iY,313,'out'
SAux,https://www.youtube.com/watch?v=PsDWMSIZ8VQ,88,'out'
IJsQ,https://www.youtube.com/watch?v=akKt7f1DVTs,276,'out'
cy9H,https://www.youtube.com/watch?v=q-grin06w9c,184,'in'
1r8v,https://www.youtube.com/watch?v=IPl0HsQ82Mw,307,'in'
TPAI,https://www.youtube.com/watch?v=BQtLMUNBrk0,571,'out'
r9ez,https://www.youtube.com/watch?v=dg8sNT4Tut8,497,'in'
bfe4,https://www.youtube.com/watch?v=5cB4NAJtrbE,88,'out'
OcWK,https://www.youtube.com/watch?v=xsrt7UWl2xA,161,'in'
Yr00,https://www.youtube.com/watch?v=zYsvZt_16uw,161,'in'
Zz2O,https://www.youtube.com/watch?v=eAmMa9Fs6vg,419,'out',100,105
9wzN,https://www.youtube.com/watch?v=fW-KTN8Rkz8,161,'in'
mWQN,https://www.youtube.com/watch?v=MQb6idsuJl4,184,'in'
Aoso,https://www.youtube.com/watch?v=CX6nyv7YIRc,88,'out'
l3Br,https://www.youtube.com/watch?v=pKYgELS01O4,313,'out',100,105
Cft1,https://www.youtube.com/watch?v=kRCw17jp0TA,291,'out'
xVru,https://www.youtube.com/watch?v=TRRRCgOgWik,571,'out'
Fh8D,https://www.youtube.com/watch?v=15JnGsMBbko,161,'in'
UH8D,https://www.youtube.com/watch?v=YM13O7BeKTY,406,'in'
psLv,https://www.youtube.com/watch?v=0Ob5ZZjJPLs,406,'in',30,35
jwf6,https://www.youtube.com/watch?v=GGIFyFqq8Xg,1058,'in'
6hsb,https://www.youtube.com/watch?v=J-evvA9qdY0,184,'in'
r5RS,https://www.youtube.com/watch?v=URw0L68aRDM,497,'in'
4VPx,https://www.youtube.com/watch?v=XeWHuEB_Lfc,88,'out'
EeIP,https://www.youtube.com/watch?v=wAqLxIIGRgg,184,'in'
Vtut,https://www.youtube.com/watch?v=pZxZaDUC5sQ,88,'out'
aPyX,https://www.youtube.com/watch?v=iKUv55azQak,307,'in'
AcY6,https://www.youtube.com/watch?v=SwqzoB5cWF8,380,'in'
WL5D,https://www.youtube.com/watch?v=owxihqBMZH0,248,'out'
onVP,https://www.youtube.com/watch?v=k42Hp6rl2rs,1245,'in',75,80
S1tA,https://www.youtube.com/watch?v=QQGX9ENAmao,248,'out'
m3C3,https://www.youtube.com/watch?v=DlsG6KDxoBo,1014,'out',80,85
p4n0,,666,'out',50,55
fjDc,https://www.youtube.com/watch?v=uSc2LRI_KIs,88,'out'
MF2w,https://www.youtube.com/watch?v=4msnXCYNy2g,276,'out'
vfYA,https://www.youtube.com/watch?v=QpxXD3pWw50,88,'out'
SOJ5,https://www.youtube.com/watch?v=U2YLFabkWGI,88,'out'
RxwX,https://www.youtube.com/watch?v=LJag8oYC508,406,'in'
eplG,https://www.youtube.com/watch?v=4zcDrs2i50o,419,'out',100,105
K5qC,https://www.youtube.com/watch?v=kzay-9zTR3Y,380,'in'
8sUJ,https://www.youtube.com/watch?v=etOMXuDLmWc,1245,'in'
BE4Q,https://www.youtube.com/watch?v=zP8TeJwPmcA,307,'in'
Aoso,https://www.youtube.com/watch?v=CX6nyv7YIRc,380,'in'
MKEa,https://www.youtube.com/watch?v=RVHPfDPdwoI,313,'out'
wQFd,https://www.youtube.com/watch?v=oBrLDsYhodQ,380,'in'
Mos4,https://www.youtube.com/watch?v=l-WzCn2iImc,88,'out'
QYik,https://www.youtube.com/watch?v=uqHQ-UMtgjQ,291,'out',170,175
YxkN,https://www.youtube.com/watch?v=k0OW0_qPoPg,291,'out'
oIc4,https://www.youtube.com/watch?v=hK0AYpI8cww,380,'in'
Tmda,https://www.youtube.com/watch?v=s1dbQsB1Qx8,419,'out'
ogKZ,https://www.youtube.com/watch?v=x11TpFoQ2iY,571,'out'
PlDk,https://www.youtube.com/watch?v=f0P7UNI4-do,419,'out'
oN9H,https://www.youtube.com/watch?v=j6jubUugZDQ,406,'in'
GU8v,https://www.youtube.com/watch?v=xs8qnQE88WA,88,'out'
KT4y,https://www.youtube.com/watch?v=nkdUTE0Hv2Q,380,'in'
vO2J,https://www.youtube.com/watch?v=Cqn45CBR4qY,184,'in'
ZmUC,https://www.youtube.com/watch?v=hx9N23bX6M0,88,'out'
7IL3,https://www.youtube.com/watch?v=s83v_DVPLj4,248,'out',50,55
oKiZ,https://www.youtube.com/watch?v=zA975O4TwA8,497,'in'
BeV8,https://www.youtube.com/watch?v=jDOb5Y1co_U,571,'out'
klsO,https://www.youtube.com/watch?v=xzVI3vufOtE,313,'out'
rwMe,https://www.youtube.com/watch?v=fokUjs-UmsM,161,'in'
IZMQ,https://www.youtube.com/watch?v=CABwxZ0PjS0,419,'out',55,60
hjGr,https://www.youtube.com/watch?v=UNKuADeR9Ik,307,'in',45,50
fb7S,https://www.youtube.com/watch?v=ftffRHED-uE,380,'in'
ZY2T,https://www.youtube.com/watch?v=cdBGa9HV7xU,291,'out',180,185
nCO3,https://www.youtube.com/watch?v=lhqbjMrSAUE,313,'out'
